# blastp
# Iteration: 10
# Query: IBFA
# RID: WY4WY323016
# Database: nr_cluster_seq
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 1000 hits found
IBFA	WP_353673413.1	45.455	506	269	5	8	512	2	501	0.0	615	62.85
IBFA	WP_284655962.1	39.442	502	294	6	10	509	5	498	0.0	613	58.96
IBFA	MDY6803212.1	45.618	502	266	5	8	508	2	497	0.0	610	63.94
IBFA	WP_332967817.1	45.545	505	268	5	8	511	2	500	0.0	608	61.58
IBFA	WP_143375202.1	40.873	504	290	6	8	508	2	500	0.0	607	58.13
IBFA	MFT3704779.1	40.079	504	294	6	8	508	2	500	0.0	604	57.74
IBFA	WP_250703707.1	38.922	501	298	6	10	507	4	499	0.0	599	57.68
IBFA	WP_187444863.1	38.012	513	305	6	8	518	3	504	0.0	598	57.70
IBFA	WP_342490489.1	39.723	506	292	6	15	518	2	496	0.0	598	57.11
IBFA	WP_163982415.1	45.347	505	267	6	9	512	3	499	0.0	596	63.56
IBFA	MFV0323517.1	40.120	501	292	6	10	507	4	499	0.0	593	58.48
IBFA	WP_281020826.1	44.071	506	274	6	8	512	2	499	0.0	593	62.45
IBFA	WP_039063858.1	39.442	502	292	5	11	511	6	496	0.0	593	56.18
IBFA	WP_261794621.1	39.881	504	290	6	17	518	1	493	0.0	592	57.34
IBFA	WP_143238159.1	61.876	501	191	0	7	507	15	515	0.0	590	79.24
IBFA	TAN68330.1	40.792	505	291	6	9	510	3	502	0.0	590	58.61
IBFA	WP_326940049.1	39.841	502	290	6	10	507	4	497	0.0	590	59.96
IBFA	OFY10372.1	38.171	503	303	6	8	507	2	499	0.0	586	58.05
IBFA	WP_196097220.1	39.442	502	296	6	9	507	3	499	0.0	586	56.57
IBFA	MFP4099551.1	40.519	501	290	6	10	508	10	504	0.0	586	58.28
IBFA	MCX5946860.1	44.732	503	269	6	8	509	2	496	0.0	585	64.21
IBFA	WP_058019204.1	38.966	503	297	6	9	508	3	498	0.0	581	56.06
IBFA	HJH61290.1	38.845	502	299	6	9	507	3	499	0.0	581	57.17
IBFA	WP_240353936.1	51.992	502	237	3	8	508	167	665	0.0	580	69.72
IBFA	WP_124328522.1	44.057	488	266	5	22	508	1	482	0.0	579	61.68
IBFA	WP_264091681.1	51.195	502	241	3	8	508	178	676	0.0	577	69.32
IBFA	QHQ18763.1	51.992	502	237	3	8	508	14	512	0.0	577	69.72
IBFA	HEL4614313.1	53.295	516	232	2	1	507	1	516	0.0	576	73.64
IBFA	WP_048376971.1	37.945	506	301	8	8	507	2	500	0.0	576	55.53
IBFA	MEN6460824.1	37.600	500	299	8	10	507	4	492	0.0	575	56.60
IBFA	WP_198677086.1	44.882	508	269	7	3	508	10	508	0.0	575	62.99
IBFA	WP_378128502.1	39.802	505	294	8	9	510	3	500	0.0	574	58.02
IBFA	WP_201235819.1	52.165	508	230	3	10	507	12	516	0.0	574	70.67
IBFA	WP_165865879.1	38.252	515	298	9	2	511	3	502	0.0	573	57.67
IBFA	WP_235084960.1	45.219	502	266	6	10	510	4	497	0.0	573	62.95
IBFA	WP_289419988.1	40.244	492	278	7	11	500	5	482	0.0	572	58.13
IBFA	WP_280552484.1	59.082	501	205	0	11	511	11	511	0.0	571	76.65
IBFA	WP_067522856.1	41.797	512	263	8	10	507	4	494	0.0	571	59.77
IBFA	WP_200924065.1	66.016	512	174	0	4	515	3	514	0.0	571	80.66
IBFA	HEY9030700.1	45.898	512	267	7	1	510	27	530	0.0	571	63.28
IBFA	WP_301446288.1	36.561	506	309	7	10	509	4	503	0.0	570	56.32
IBFA	MEP6488601.1	44.444	504	271	5	8	509	2	498	0.0	569	61.71
IBFA	WP_318091661.1	40.040	502	288	6	10	509	5	495	0.0	569	55.38
IBFA	HVU54333.1	39.293	481	284	6	10	487	4	479	0.0	569	58.21
