# blastp
# Iteration: 7
# Query: JetC_ECOR67 from 1338 to 1445
# RID: XMVZWA19016
# Database: nr_cluster_seq
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 1000 hits found
JetC_ECOR67	HLL64485.1	34.545	110	67	2	2	106	14	123	4.22e-52	171	53.64
JetC_ECOR67	MDT7592411.1	34.545	110	67	2	2	106	61	170	2.36e-51	170	53.64
JetC_ECOR67	OCC07223.1	34.545	110	67	2	2	106	26	135	2.43e-50	167	51.82
JetC_ECOR67	AKG42063.1	35.455	110	66	2	2	106	26	135	4.66e-50	166	51.82
JetC_ECOR67	KDN86634.1	35.455	110	66	2	2	106	26	135	9.42e-50	165	50.91
JetC_ECOR67	MFE3285405.1	34.545	110	67	2	2	106	50	159	1.94e-49	165	51.82
JetC_ECOR67	HEY1971394.1	34.545	110	67	2	2	106	11	120	2.79e-49	163	53.64
JetC_ECOR67	WP_414094770.1	34.545	110	67	2	2	106	1230	1339	2.90e-49	178	56.36
JetC_ECOR67	MDX6361888.1	34.545	110	67	2	2	106	41	150	5.33e-49	164	51.82
JetC_ECOR67	MYU18307.1	35.455	110	66	2	2	106	45	154	5.37e-49	164	51.82
JetC_ECOR67	GGV46866.1	35.455	110	66	2	2	106	37	146	7.73e-49	163	51.82
JetC_ECOR67	MEU1167941.1	34.545	110	67	2	2	106	87	196	8.35e-49	165	51.82
JetC_ECOR67	WP_020498235.1	33.636	110	68	2	2	106	1316	1425	9.49e-49	176	54.55
JetC_ECOR67	MFD8638629.1	34.545	110	67	2	2	106	115	224	1.04e-48	165	51.82
JetC_ECOR67	WP_217307508.1	36.036	111	66	2	2	107	1334	1444	1.45e-48	176	54.05
JetC_ECOR67	EFL21424.1	35.455	110	66	2	2	106	117	226	1.72e-48	165	51.82
JetC_ECOR67	HSA50921.1	36.364	110	65	2	2	106	178	287	2.22e-48	167	53.64
JetC_ECOR67	HET6484343.1	32.727	110	69	2	2	106	285	394	2.71e-48	169	54.55
JetC_ECOR67	KOG36354.1	35.455	110	66	2	2	106	161	270	3.68e-48	166	51.82
JetC_ECOR67	SCF93039.1	34.545	110	67	2	2	106	169	278	4.77e-48	166	51.82
JetC_ECOR67	WP_378690202.1	36.697	109	64	2	3	106	1336	1444	5.03e-48	175	55.96
JetC_ECOR67	WP_344474265.1	35.455	110	66	2	3	107	1327	1436	6.05e-48	174	54.55
JetC_ECOR67	OEV07718.1	35.455	110	66	2	2	106	169	278	6.54e-48	166	51.82
JetC_ECOR67	WP_089301102.1	34.545	110	67	2	2	106	1361	1470	7.63e-48	174	56.36
JetC_ECOR67	WP_071046843.1	36.364	110	65	2	2	106	1341	1450	7.71e-48	174	52.73
JetC_ECOR67	WP_093853777.1	36.364	110	65	2	2	106	130	239	7.74e-48	166	51.82
JetC_ECOR67	MBQ1067018.1	35.455	110	66	2	2	106	236	345	9.18e-48	166	56.36
JetC_ECOR67	MFC7617273.1	33.636	110	68	2	2	106	387	496	9.97e-48	170	55.45
JetC_ECOR67	WP_184367029.1	33.945	109	68	2	2	106	1347	1455	1.07e-47	173	54.13
JetC_ECOR67	NSC20475.1	35.455	110	66	2	2	106	171	280	1.09e-47	166	51.82
JetC_ECOR67	WP_397010902.1	33.636	110	68	2	2	106	1326	1435	1.17e-47	173	52.73
JetC_ECOR67	MDG4860407.1	35.455	110	66	2	2	106	296	405	1.26e-47	168	51.82
JetC_ECOR67	WP_207811836.1	36.937	111	65	2	2	107	1335	1445	1.31e-47	173	54.95
JetC_ECOR67	WP_034270815.1	33.636	110	68	2	2	106	1346	1455	1.43e-47	173	54.55
JetC_ECOR67	EOD68604.1	32.727	110	69	2	2	106	318	427	1.54e-47	168	54.55
JetC_ECOR67	WP_206808710.1	33.636	110	68	2	2	106	1335	1444	1.55e-47	173	53.64
JetC_ECOR67	GAA1191126.1	31.818	110	70	2	2	106	295	404	1.78e-47	167	53.64
JetC_ECOR67	PWS41746.1	34.545	110	67	2	2	106	231	340	1.86e-47	166	51.82
JetC_ECOR67	WP_215543768.1	33.636	110	68	2	2	106	1335	1444	1.90e-47	173	53.64
JetC_ECOR67	WP_360721749.1	34.545	110	67	2	2	106	183	292	2.26e-47	164	51.82
JetC_ECOR67	NEA01579.1	34.545	110	67	2	2	106	208	317	2.37e-47	165	51.82
JetC_ECOR67	WP_326414652.1	33.636	110	68	2	2	106	1332	1441	2.54e-47	172	54.55
JetC_ECOR67	WP_091292521.1	33.636	110	68	2	2	106	1330	1439	2.67e-47	172	53.64
JetC_ECOR67	MQA62978.1	33.636	110	68	2	2	106	1335	1444	2.74e-47	172	53.64
JetC_ECOR67	WP_158890028.1	33.636	110	68	2	2	106	1330	1439	2.83e-47	172	53.64
JetC_ECOR67	HVQ99822.1	34.545	110	67	2	2	106	147	256	2.84e-47	163	50.91
JetC_ECOR67	WP_030530591.1	32.727	110	69	2	2	106	1344	1453	2.85e-47	172	54.55
JetC_ECOR67	HEY2764503.1	32.727	110	69	2	2	106	1330	1439	3.02e-47	172	54.55
JetC_ECOR67	MYT20202.1	34.545	110	67	2	2	106	187	296	3.32e-47	164	51.82
JetC_ECOR67	WP_091808123.1	33.636	110	68	2	2	106	1332	1441	3.33e-47	172	54.55
JetC_ECOR67	WP_252782562.1	34.545	110	67	2	2	106	1337	1446	3.33e-47	172	52.73
JetC_ECOR67	WP_344870838.1	33.636	110	68	2	2	106	1325	1434	3.43e-47	172	53.64
JetC_ECOR67	WP_247756401.1	35.455	110	66	2	2	106	1319	1428	3.60e-47	172	52.73
JetC_ECOR67	MYX56034.1	35.455	110	66	2	2	106	182	291	3.89e-47	164	51.82
JetC_ECOR67	MCM3926092.1	34.545	110	67	2	2	106	125	234	4.16e-47	162	51.82
JetC_ECOR67	WP_020637197.1	33.636	110	68	2	2	106	1338	1447	4.17e-47	172	54.55
JetC_ECOR67	WP_297551566.1	33.636	110	68	2	2	106	1330	1439	4.20e-47	172	53.64
JetC_ECOR67	WP_168514914.1	33.636	110	68	2	2	106	1328	1437	4.37e-47	172	54.55
JetC_ECOR67	WP_106180372.1	33.636	110	68	2	2	106	1341	1450	4.37e-47	172	54.55
JetC_ECOR67	WP_361517166.1	36.036	111	66	2	2	107	1335	1445	4.54e-47	171	54.05
JetC_ECOR67	WP_219667772.1	35.455	110	66	2	2	106	1332	1441	5.06e-47	171	56.36
JetC_ECOR67	MFE3781331.1	31.818	110	70	2	2	106	341	450	5.27e-47	167	50.00
JetC_ECOR67	WP_220131531.1	33.036	112	69	2	2	107	352	463	5.51e-47	167	54.46
JetC_ECOR67	MCU1654740.1	34.545	110	67	2	2	106	1356	1465	5.52e-47	171	53.64
JetC_ECOR67	WP_327551533.1	33.636	110	68	2	2	106	1334	1443	5.57e-47	171	54.55
JetC_ECOR67	WP_091507528.1	33.636	110	68	2	2	106	1328	1437	5.62e-47	171	54.55
JetC_ECOR67	WP_094928500.1	33.636	110	68	2	2	106	1341	1450	5.79e-47	171	53.64
JetC_ECOR67	MYW06635.1	35.455	110	66	2	2	106	183	292	5.83e-47	164	53.64
JetC_ECOR67	WP_036553203.1	35.780	109	65	2	3	106	1335	1443	5.96e-47	171	55.05
JetC_ECOR67	WP_388043505.1	36.036	111	66	2	2	107	1266	1376	6.01e-47	171	52.25
JetC_ECOR67	HEY7259924.1	33.636	110	68	2	2	106	116	225	6.02e-47	162	51.82
JetC_ECOR67	WP_092533469.1	33.636	110	68	2	2	106	1334	1443	6.26e-47	171	54.55
JetC_ECOR67	WP_410646798.1	32.727	110	69	2	2	106	1330	1439	6.32e-47	171	51.82
JetC_ECOR67	WP_183786992.1	32.727	110	69	2	2	106	1332	1441	6.76e-47	171	53.64
JetC_ECOR67	TQE34325.1	33.036	112	69	2	2	107	261	372	7.01e-47	165	54.46
JetC_ECOR67	WP_132879650.1	33.636	110	68	2	2	106	1331	1440	7.45e-47	171	53.64
JetC_ECOR67	WP_199433137.1	33.636	110	68	2	2	106	1335	1444	7.60e-47	171	54.55
JetC_ECOR67	HET6481296.1	34.545	110	67	2	2	106	1330	1439	7.75e-47	171	53.64
JetC_ECOR67	WP_172383159.1	36.364	110	65	2	2	106	1334	1443	7.75e-47	171	57.27
JetC_ECOR67	WP_144749705.1	33.636	110	68	2	2	106	1328	1437	8.05e-47	171	53.64
JetC_ECOR67	GDY72503.1	34.545	110	67	2	2	106	127	236	8.61e-47	161	51.82
JetC_ECOR67	MYS49381.1	34.545	110	67	2	2	106	186	295	8.77e-47	163	51.82
JetC_ECOR67	WP_236791227.1	33.636	110	68	2	2	106	1328	1437	8.79e-47	171	54.55
JetC_ECOR67	MEU1425404.1	35.455	110	66	2	2	106	493	602	9.03e-47	169	55.45
JetC_ECOR67	WP_387049539.1	36.697	109	64	2	3	106	1335	1443	9.78e-47	171	55.96
JetC_ECOR67	WP_365039771.1	36.937	111	65	2	2	107	1333	1443	1.04e-46	171	54.05
JetC_ECOR67	WP_184779762.1	32.727	110	69	2	2	106	1329	1438	1.05e-46	171	54.55
