# blastp
# Iteration: 7
# Query: Old Vibrio
# RID: X0NX2U87013
# Database: nr_cluster_seq
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 1000 hits found
Old	WP_081245253.1	99.828	580	1	0	1	580	1	580	0.0	796	99.83
Old	WP_005436571.1	88.793	580	65	0	1	580	1	580	0.0	795	94.83
Old	WP_143960195.1	57.439	578	236	6	2	579	20	587	0.0	785	71.80
Old	MFT5297073.1	75.820	579	140	0	1	579	1	579	0.0	785	85.66
Old	MCP4249696.1	57.804	583	236	6	3	580	65	642	0.0	776	72.04
Old	MBI2512227.1	56.507	584	246	4	1	579	18	598	0.0	773	71.06
Old	WP_386048376.1	56.678	584	228	8	5	579	3	570	0.0	772	70.89
Old	WP_079911995.1	58.163	588	224	7	4	579	23	600	0.0	771	73.13
Old	MBK8701945.1	54.750	579	253	6	2	580	20	589	0.0	770	71.68
Old	MBN8707234.1	55.113	577	250	6	3	579	21	588	0.0	769	71.75
Old	HTF03014.1	54.138	580	259	7	2	579	19	593	0.0	768	70.00
Old	WP_036669115.1	55.172	580	253	7	2	579	19	593	0.0	766	70.17
Old	MEO8801803.1	55.422	581	254	3	3	579	17	596	0.0	765	71.94
Old	WP_367285265.1	55.786	579	250	6	2	579	19	592	0.0	765	71.50
Old	MBA3898919.1	56.574	578	240	6	2	579	20	586	0.0	765	72.32
Old	WP_071758408.1	58.966	580	232	6	2	579	20	595	0.0	763	75.86
Old	WP_094238184.1	53.162	585	249	8	3	578	1	569	0.0	762	69.91
Old	WP_343566116.1	52.778	576	257	7	3	577	17	578	0.0	762	70.31
Old	WP_274267924.1	51.641	579	265	7	2	579	16	580	0.0	762	69.95
Old	WP_147192213.1	54.483	580	257	7	2	579	19	593	0.0	761	71.03
Old	WP_333521907.1	57.143	581	240	7	1	580	19	591	0.0	759	73.67
Old	WP_132946904.1	55.043	585	238	8	3	578	1	569	0.0	758	69.40
Old	WP_077997772.1	55.766	581	251	5	2	579	18	595	0.0	756	71.43
Old	WP_249594023.1	55.842	582	250	5	3	580	19	597	0.0	756	72.68
Old	WP_286778439.1	53.448	580	263	7	3	580	19	593	0.0	756	70.17
Old	MBY0113637.1	56.971	581	246	2	3	580	26	605	0.0	755	72.12
Old	WP_308334640.1	58.895	579	233	5	2	579	19	593	0.0	755	74.61
Old	WP_214846365.1	54.017	585	256	7	3	580	19	597	0.0	754	70.60
Old	MBL8003548.1	55.709	578	246	6	2	579	20	587	0.0	753	72.15
Old	WP_053432390.1	56.552	580	245	6	2	580	18	591	0.0	753	73.97
Old	MBY0579810.1	55.345	580	255	3	1	579	17	593	0.0	753	71.72
Old	WP_404490698.1	53.713	579	261	7	3	579	20	593	0.0	753	70.29
Old	HYF80669.1	52.921	582	259	9	4	579	17	589	0.0	752	69.07
Old	HRL97526.1	55.172	580	257	3	1	579	18	595	0.0	751	71.55
Old	WP_033422798.1	53.886	579	261	6	2	579	18	591	0.0	751	69.95
Old	WP_294294857.1	53.022	579	265	7	3	579	23	596	0.0	751	70.64
Old	MBI5805595.1	54.217	581	263	2	1	579	1	580	0.0	750	71.43
Old	WP_218939995.1	53.726	577	251	7	5	580	7	568	0.0	750	71.06
Old	HNT26541.1	54.296	582	252	9	3	579	17	589	0.0	749	69.59
Old	NLE27046.1	53.093	582	260	9	4	580	19	592	0.0	748	70.45
Old	WP_307562841.1	50.862	580	274	7	2	579	18	588	0.0	748	70.52
Old	RYE58488.1	52.257	576	260	7	5	579	19	580	0.0	748	69.27
Old	HCD31924.1	56.747	578	243	6	3	580	11	581	0.0	747	73.88
Old	WP_348811314.1	53.873	581	261	7	2	580	16	591	0.0	746	71.60
Old	WP_328205920.1	52.586	580	266	6	2	579	18	590	0.0	746	70.69
Old	WP_062526041.1	50.517	580	274	8	2	579	19	587	0.0	746	69.14
Old	HEX8331129.1	53.806	578	260	7	5	580	22	594	0.0	745	70.59
Old	HEU4470177.1	53.484	574	261	6	7	579	19	587	0.0	745	69.51
Old	WP_133525790.1	54.073	577	258	7	5	579	22	593	0.0	744	70.54
Old	WP_121611608.1	54.231	579	250	6	2	579	4	568	0.0	743	70.29
Old	MCX6828350.1	51.453	585	269	9	1	580	15	589	0.0	743	68.89
Old	WP_307473875.1	55.232	583	253	6	2	580	18	596	0.0	743	72.90
Old	WP_076504752.1	53.886	579	261	6	2	579	19	592	0.0	743	69.60
Old	MBL8860738.1	52.577	582	272	2	2	580	25	605	0.0	742	68.38
Old	WP_379003951.1	52.768	578	258	7	3	579	18	581	0.0	742	70.24
Old	MBZ5553371.1	53.688	583	266	2	1	580	1	582	0.0	741	72.21
Old	WP_211748758.1	50.865	578	272	7	4	579	21	588	0.0	741	69.03
Old	WP_216855912.1	50.783	575	271	7	6	579	23	586	0.0	740	71.30
Old	WP_089525278.1	53.739	575	258	5	2	575	19	586	0.0	740	72.00
Old	WP_098090897.1	53.966	580	251	7	2	580	4	568	0.0	740	71.90
Old	WP_110360749.1	55.862	580	249	7	2	579	17	591	0.0	739	71.38
Old	WP_223042175.1	55.959	579	246	6	3	580	19	589	0.0	739	70.47
Old	WP_377552833.1	53.621	580	254	6	2	580	4	569	0.0	739	71.72
Old	WP_311224487.1	54.276	573	247	6	4	575	6	564	0.0	739	70.86
Old	WP_201713023.1	55.172	580	254	6	3	580	19	594	0.0	739	72.93
Old	WP_035507887.1	55.308	584	245	6	1	579	13	585	0.0	738	71.06
Old	WP_127703638.1	54.655	580	248	9	2	578	18	585	0.0	738	70.69
Old	MDQ5987800.1	53.184	581	258	9	4	579	18	589	0.0	737	70.57
Old	WP_206104898.1	53.401	588	252	8	5	579	15	593	0.0	737	70.24
Old	WP_093063054.1	55.130	575	242	7	2	575	4	563	0.0	737	70.96
Old	WP_038707847.1	49.659	586	282	8	2	580	15	594	0.0	737	68.43
Old	WP_327477770.1	50.257	583	275	7	2	579	12	584	0.0	736	67.07
Old	WP_083415469.1	51.453	585	271	7	2	579	14	592	0.0	736	66.50
Old	WP_007844538.1	51.813	579	264	7	3	580	17	581	0.0	736	69.78
Old	WP_412212300.1	52.860	577	258	7	3	579	19	581	0.0	736	69.15
Old	WP_405449641.1	54.231	579	257	5	2	579	19	590	0.0	735	71.33
Old	WP_192383127.1	51.199	584	273	7	3	580	17	594	0.0	735	66.78
Old	NTD96359.1	54.231	579	251	7	3	580	19	584	0.0	734	70.98
Old	WP_387800075.1	50.345	580	275	8	2	579	19	587	0.0	734	68.97
Old	WP_293785892.1	50.087	577	272	7	5	579	19	581	0.0	734	69.67
Old	WP_408301393.1	51.370	584	274	7	2	579	19	598	0.0	734	68.49
Old	WP_066291979.1	54.073	577	250	6	3	579	6	567	0.0	733	71.23
Old	WP_221035684.1	49.654	578	275	8	2	578	181	743	0.0	733	65.22
Old	WP_185197236.1	55.766	581	247	6	1	580	19	590	0.0	733	71.60
Old	WP_404630105.1	51.365	586	271	7	1	579	12	590	0.0	733	68.09
Old	WP_061578667.1	53.886	579	248	7	2	580	5	564	0.0	733	71.85
Old	WP_402271412.1	50.600	583	278	6	3	579	16	594	0.0	732	66.38
